Datetime,open,high,low,close,volume
2020-12-31,103.132,103.305,102.995,103.188,72788
2021-01-03,103.174,103.314,102.933,103.004,30613
2021-01-04,103.004,103.248,102.712,102.952,140079
2021-01-05,102.952,102.994,102.594,102.785,157378
2021-01-06,102.785,103.442,102.674,103.208,165475
2021-01-07,103.209,103.998,103.181,103.903,158068
2021-01-08,103.903,104.089,103.603,103.899,137348
2021-01-10,103.83,104.218,103.769,104.185,26023
2021-01-11,104.185,104.395,104.034,104.237,130926
2021-01-12,104.236,104.33,103.526,103.686,136618
2021-01-13,103.685,104.195,103.611,103.985,137257
2021-01-14,103.985,104.156,103.565,103.805,128010
2021-01-15,103.804,103.91,103.618,103.872,83965
2021-01-17,103.727,103.928,103.688,103.727,30967
2021-01-18,103.727,104.081,103.637,103.989,119635
2021-01-19,103.988,104.083,103.728,103.746,107221
2021-01-20,103.746,103.841,103.333,103.367,120834
2021-01-21,103.366,103.657,103.327,103.583,127314
2021-01-22,103.583,103.883,103.576,103.756,77252
2021-01-24,103.789,103.886,103.686,103.715,21551
2021-01-25,103.715,103.934,103.66,103.73,104509
2021-01-26,103.73,103.827,103.555,103.682,104028
2021-01-27,103.682,104.368,103.633,104.238,139886
2021-01-28,104.238,104.571,104.173,104.474,136032
2021-01-29,104.475,104.938,104.462,104.716,101491
2021-01-31,104.767,104.795,104.609,104.659,28195
2021-02-01,104.659,105.033,104.648,104.968,110734
2021-02-02,104.968,105.171,104.851,105.002,114792
2021-02-03,105.002,105.187,104.97,105.14,96944
2021-02-04,105.141,105.637,105.141,105.509,106038
2021-02-05,105.509,105.763,105.284,105.293,85147
2021-02-07,105.295,105.542,105.286,105.5,28103
2021-02-08,105.499,105.669,104.837,104.897,116061
2021-02-09,104.896,104.92,104.499,104.562,110822
2021-02-10,104.563,104.84,104.413,104.592,98816
2021-02-11,104.592,104.883,104.55,104.875,86912
2021-02-12,104.874,105.178,104.788,104.893,65870
2021-02-14,104.975,105.14,104.894,105.046,28268
2021-02-15,105.046,105.63,105.046,105.457,95161
2021-02-16,105.457,106.217,105.186,105.87,139499
2021-02-17,105.87,106.212,105.697,105.866,133250
2021-02-18,105.867,105.922,105.556,105.582,105347
2021-02-19,105.582,105.694,105.239,105.425,83013
2021-02-21,105.41,105.736,105.361,105.656,34350
2021-02-22,105.656,105.839,104.921,105.048,123084
2021-02-23,105.048,105.562,105.048,105.534,126052
2021-02-24,105.533,106.136,105.465,105.887,157488
2021-02-25,105.886,106.427,105.849,106.194,217304
2021-02-26,106.194,106.689,106.01,106.488,145506
2021-02-28,106.579,106.698,106.369,106.528,36343
2021-03-01,106.528,106.923,106.522,106.826,132208
2021-03-02,106.826,106.955,106.671,106.868,115021
2021-03-03,106.868,107.151,106.785,107.061,137710
2021-03-04,107.06,108.123,107.056,108.109,163545
2021-03-05,108.109,108.641,108.093,108.366,139327
2021-03-07,108.407,108.485,108.295,108.347,19812
2021-03-08,108.347,109.229,108.347,109.183,74297
2021-03-09,109.183,109.221,108.413,108.883,83106
2021-03-10,108.883,108.915,108.338,108.699,125278
2021-03-11,108.699,108.811,108.358,108.745,152818
2021-03-12,108.745,109.162,108.745,108.98,115504
2021-03-14,108.974,109.193,108.915,109.175,31922
2021-03-15,109.176,109.358,109.0,109.172,127222
2021-03-16,109.172,109.284,108.772,109.117,131578
2021-03-17,109.117,109.323,108.625,108.923,183175
2021-03-18,108.922,109.299,108.811,108.865,198347
2021-03-19,108.866,109.045,108.609,108.783,118956
2021-03-21,108.603,108.954,108.575,108.79,30714
2021-03-22,108.79,108.87,108.62,108.733,135805
2021-03-23,108.733,108.803,108.406,108.492,150778
2021-03-24,108.492,108.99,108.468,108.919,144733
2021-03-25,108.919,109.309,108.918,109.277,145258
2021-03-26,109.277,109.844,109.214,109.625,97315
2021-03-28,109.752,109.797,109.443,109.546,36183
2021-03-29,109.546,109.987,109.373,109.94,141205
2021-03-30,109.94,110.963,109.936,110.866,164347
2021-03-31,110.865,110.942,110.413,110.698,158311
2021-04-01,110.698,110.844,110.521,110.6,130709
2021-04-02,110.601,110.745,110.374,110.692,49870
2021-04-04,110.646,110.743,110.523,110.647,29952
2021-04-05,110.647,110.687,109.962,110.25,112256
2021-04-06,110.25,110.55,109.579,109.716,151033
2021-04-07,109.716,109.938,109.599,109.669,139497
2021-04-08,109.669,109.747,109.0,109.364,139341
2021-04-09,109.365,109.955,109.309,109.661,91433
2021-04-11,109.714,109.766,109.472,109.53,35789
2021-04-12,109.53,109.751,109.246,109.703,116920
2021-04-13,109.703,109.727,108.752,108.951,149246
2021-04-14,108.952,109.092,108.803,108.866,125331
2021-04-15,108.866,108.955,108.611,108.805,130724
2021-04-16,108.806,108.962,108.706,108.753,78108
2021-04-18,108.756,108.823,108.551,108.661,34713
2021-04-19,108.661,108.674,107.974,108.155,147154
2021-04-20,108.154,108.544,107.875,108.054,141382
2021-04-21,108.054,108.279,107.914,107.966,116823
2021-04-22,107.965,108.227,107.803,107.898,132904
2021-04-23,107.898,108.141,107.478,107.863,86424
2021-04-25,107.898,107.948,107.651,107.716,24447
2021-04-26,107.715,108.384,107.645,108.222,126842
2021-04-27,108.222,108.945,108.167,108.85,129580
2021-04-28,108.85,109.073,108.434,108.579,135904
2021-04-29,108.579,109.219,108.56,108.804,141943
2021-04-30,108.804,109.353,108.737,109.261,94226
2021-05-02,109.26,109.586,109.218,109.581,29148
2021-05-03,109.58,109.695,108.894,109.28,111749
2021-05-04,109.28,109.484,109.042,109.327,131496
2021-05-05,109.327,109.476,109.143,109.395,138232
2021-05-06,109.395,109.397,108.936,109.071,138839
2021-05-07,109.071,109.284,108.339,108.559,121168
2021-05-09,108.627,108.913,108.469,108.858,39020
2021-05-10,108.858,109.052,108.651,108.813,147297
2021-05-11,108.813,108.977,108.352,108.851,146835
2021-05-12,108.852,109.783,108.661,109.691,171743
2021-05-13,109.691,109.751,109.403,109.529,152210
2021-05-14,109.53,109.54,109.192,109.358,93590
2021-05-16,109.391,109.498,109.211,109.39,36696
2021-05-17,109.39,109.395,109.073,109.2,123829
2021-05-18,109.201,109.208,108.828,108.962,129263
2021-05-19,108.961,109.332,108.572,109.161,183013
2021-05-20,109.16,109.164,108.734,108.773,131545
2021-05-21,108.774,109.0,108.609,108.941,91221
2021-05-23,108.914,108.989,108.816,108.841,31592
2021-05-24,108.84,108.978,108.683,108.713,128956
2021-05-25,108.714,109.063,108.563,108.778,144492
2021-05-26,108.777,109.204,108.759,109.094,130865
2021-05-27,109.095,109.956,109.036,109.849,145169
2021-05-28,109.849,110.198,109.705,109.705,102256
2021-05-30,109.802,109.93,109.636,109.665,32787
2021-05-31,109.665,109.793,109.331,109.509,99353
2021-06-01,109.51,109.701,109.339,109.69,124891
2021-06-02,109.69,109.883,109.507,109.714,109555
2021-06-03,109.714,110.326,109.627,110.265,128998
2021-06-04,110.265,110.282,109.364,109.494,92281
2021-06-06,109.511,109.632,109.381,109.423,38106
2021-06-07,109.423,109.589,109.191,109.41,116448
2021-06-08,109.41,109.555,109.276,109.48,114633
2021-06-09,109.48,109.671,109.224,109.574,109787
2021-06-10,109.574,109.792,109.304,109.401,138929
2021-06-11,109.401,109.837,109.317,109.653,83600
2021-06-13,109.631,109.829,109.596,109.757,29008
2021-06-14,109.757,110.151,109.611,110.084,110499
2021-06-15,110.084,110.164,109.984,110.061,104916
2021-06-16,110.061,110.821,109.802,110.676,154945
2021-06-17,110.676,110.761,110.156,110.219,158474
2021-06-18,110.219,110.483,109.942,110.224,133505
2021-06-20,110.247,110.247,109.716,109.794,54587
2021-06-21,109.794,110.47,109.79,110.451,144750
2021-06-22,110.45,110.851,110.351,110.791,121913
2021-06-23,110.791,111.109,110.662,110.964,141241
2021-06-24,110.964,110.98,110.69,110.867,116041
2021-06-25,110.866,110.878,110.48,110.77,81518
2021-06-27,110.76,110.838,110.629,110.65,30980
2021-06-28,110.65,110.972,110.452,110.581,118533
2021-06-29,110.581,110.755,110.431,110.503,122439
2021-06-30,110.503,111.162,110.419,111.098,127095
2021-07-01,111.098,111.658,111.097,111.584,123182
2021-07-02,111.585,111.655,110.95,110.992,95654
2021-07-04,110.985,111.188,110.944,111.137,24801
2021-07-05,111.137,111.142,110.787,110.832,120849
2021-07-06,110.832,110.914,110.397,110.523,151923
2021-07-07,110.523,110.812,110.424,110.528,145677
2021-07-08,110.529,110.536,109.533,109.993,191293
2021-07-09,109.993,110.255,109.899,110.032,95822
2021-07-11,110.155,110.245,110.01,110.18,29960
2021-07-12,110.18,110.438,109.98,110.426,110561
2021-07-13,110.426,110.696,110.198,110.501,137886
2021-07-14,110.501,110.533,109.82,109.891,142249
2021-07-15,109.891,110.086,109.714,110.011,136964
2021-07-16,110.01,110.34,109.933,110.051,89863
2021-07-18,110.036,110.09,109.847,109.914,32465
2021-07-19,109.913,110.03,109.064,109.457,178192
2021-07-20,109.457,109.978,109.329,109.878,172376
2021-07-21,109.877,110.385,109.802,110.145,137154
2021-07-22,110.145,110.353,110.014,110.267,140790
2021-07-23,110.267,110.588,110.247,110.543,89528
2021-07-25,110.479,110.581,110.318,110.338,36143
2021-07-26,110.338,110.421,110.118,110.208,136214
2021-07-27,110.208,110.233,109.586,109.769,154019
2021-07-28,109.769,110.28,109.685,109.782,171387
2021-07-29,109.782,109.902,109.362,109.526,155674
2021-07-30,109.526,109.825,109.48,109.684,92676
2021-08-01,109.671,109.767,109.601,109.701,30670
2021-08-02,109.701,109.743,109.135,109.183,134158
2021-08-03,109.184,109.245,108.878,109.082,127312
2021-08-04,109.082,109.715,108.722,109.667,151587
2021-08-05,109.667,109.887,109.405,109.817,132685
2021-08-06,109.817,110.35,109.7,110.187,99860
2021-08-08,110.329,110.329,110.184,110.21,22402
2021-08-09,110.211,110.401,110.026,110.326,124679
2021-08-10,110.326,110.685,110.316,110.675,117225
2021-08-11,110.675,110.798,110.308,110.416,130392
2021-08-12,110.415,110.543,110.323,110.41,105618
2021-08-13,110.409,110.414,109.546,109.606,78387
2021-08-15,109.632,109.747,109.328,109.434,32736
2021-08-16,109.435,109.451,109.113,109.342,136854
2021-08-17,109.342,109.683,109.117,109.615,155785
2021-08-18,109.614,110.222,109.537,110.168,150355
2021-08-19,110.169,110.196,109.484,109.745,175303
2021-08-20,109.745,109.876,109.57,109.756,94916
2021-08-22,109.778,109.931,109.672,109.86,38637
2021-08-23,109.861,110.144,109.64,109.772,135760
2021-08-24,109.772,109.88,109.413,109.748,133662
2021-08-25,109.748,110.123,109.685,109.989,129023
2021-08-26,109.989,110.224,109.887,109.923,134015
2021-08-27,109.923,110.264,109.769,109.769,99643
2021-08-29,109.811,109.873,109.702,109.749,27435
2021-08-30,109.749,109.979,109.735,109.905,91415
2021-08-31,109.905,110.236,109.585,110.231,148612
2021-09-01,110.231,110.417,109.88,110.027,134220
2021-09-02,110.027,110.089,109.795,110.03,118641
2021-09-03,110.03,110.051,109.593,109.695,89473
2021-09-05,109.733,109.842,109.657,109.804,23774
2021-09-06,109.804,109.943,109.687,109.812,109732
2021-09-07,109.812,110.332,109.782,110.302,124619
2021-09-08,110.303,110.445,110.095,110.151,122122
2021-09-09,110.15,110.164,109.619,109.879,134488
2021-09-10,109.879,109.987,109.795,109.877,72809
2021-09-12,109.866,109.977,109.826,109.972,26560
2021-09-13,109.973,110.156,109.898,110.062,102946
2021-09-14,110.062,110.155,109.527,109.62,123657
2021-09-15,109.619,109.621,109.113,109.283,126850
2021-09-16,109.283,109.911,109.214,109.831,120840
2021-09-17,109.831,110.076,109.815,109.947,83720
2021-09-19,109.949,110.034,109.858,109.915,19574
2021-09-20,109.914,109.926,109.321,109.574,145058
2021-09-21,109.573,109.703,109.121,109.517,155393
2021-09-22,109.517,109.921,109.411,109.808,142219
2021-09-23,109.809,110.444,109.766,110.436,137610
2021-09-24,110.435,110.791,110.313,110.716,88920
2021-09-26,110.705,110.798,110.535,110.551,29565
2021-09-27,110.551,111.239,110.549,111.158,142490
2021-09-28,111.158,111.68,111.12,111.495,181359
2021-09-29,111.495,112.046,111.207,111.93,161673
2021-09-30,111.93,112.075,111.116,111.169,181807
2021-10-01,111.169,111.293,110.906,111.067,139980
2021-10-03,110.935,111.112,110.863,111.044,45332
2021-10-04,111.044,111.299,110.824,111.189,183113
2021-10-05,111.188,111.766,111.074,111.757,161012
2021-10-06,111.757,111.785,111.201,111.412,178363
2021-10-07,111.412,111.926,111.231,111.924,140694
2021-10-08,111.924,112.251,111.514,112.228,124027
2021-10-10,112.159,112.721,112.084,112.675,37021
2021-10-11,112.676,113.484,112.64,113.338,147274
2021-10-12,113.338,113.784,113.004,113.467,180190
2021-10-13,113.467,113.799,113.209,113.542,169938
2021-10-14,113.542,113.974,113.284,113.966,153980
2021-10-15,113.965,114.459,113.957,114.221,122411
2021-10-17,114.264,114.445,114.014,114.338,36577
2021-10-18,114.338,114.447,114.08,114.185,135850
2021-10-19,114.185,114.692,113.882,114.531,125876
2021-10-20,114.531,114.578,113.947,114.087,144310
2021-10-21,114.087,114.203,113.651,114.037,176148
2021-10-22,114.037,114.074,113.412,113.433,120704
2021-10-24,113.602,113.826,113.464,113.653,46008
2021-10-25,113.652,113.962,113.516,113.94,136295
2021-10-26,113.94,114.307,113.87,114.001,136203
2021-10-27,114.001,114.096,113.393,113.561,167933
2021-10-28,113.561,113.743,113.255,113.627,171986
2021-10-29,113.627,114.094,113.506,113.949,138511
2021-10-31,114.121,114.303,113.948,114.255,34438
2021-11-01,114.256,114.441,113.596,113.647,163487
2021-11-02,113.647,114.006,113.462,113.838,157772
2021-11-03,113.839,114.242,113.72,114.18,181339
2021-11-04,114.181,114.275,113.508,113.678,187664
2021-11-05,113.678,114.023,113.3,113.347,139199
2021-11-07,113.358,113.663,113.315,113.57,41660
2021-11-08,113.57,113.633,112.725,112.77,166326
2021-11-09,112.77,113.111,112.743,112.88,176231
2021-11-10,112.879,114.151,112.863,113.942,197612
2021-11-11,113.942,114.298,113.809,114.205,130695
2021-11-12,114.204,114.25,113.762,113.897,109265
2021-11-14,113.88,114.039,113.755,113.818,37546
2021-11-15,113.818,114.309,113.806,114.143,152956
2021-11-16,114.143,114.967,114.116,114.909,172804
2021-11-17,114.907,114.944,113.878,114.18,185838
2021-11-18,114.179,114.48,113.979,114.35,165949
2021-11-19,114.351,114.535,113.588,113.969,172133
2021-11-21,113.926,114.211,113.893,114.132,40463
2021-11-22,114.131,115.138,114.067,115.114,186053
2021-11-23,115.114,115.233,114.494,114.926,224348
2021-11-24,114.927,115.514,114.825,115.383,186020
2021-11-25,115.383,115.429,114.596,114.651,197515
2021-11-26,114.651,114.66,113.056,113.338,199484
2021-11-28,113.698,113.869,113.244,113.283,84512
2021-11-29,113.283,113.954,112.992,113.085,248192
2021-11-30,113.084,113.697,112.537,113.444,318998
2021-12-01,113.444,113.625,112.642,113.113,250538
2021-12-02,113.113,113.322,112.709,113.215,238208
2021-12-03,113.215,113.608,112.56,112.767,173346
2021-12-05,112.833,113.077,112.819,113.04,41702
2021-12-06,113.04,113.73,113.012,113.726,182149
2021-12-07,113.726,113.777,113.357,113.5,161454
2021-12-08,113.5,113.95,113.311,113.631,173576
2021-12-09,113.631,113.667,113.273,113.46,158921
2021-12-10,113.46,113.788,113.225,113.369,117418
2021-12-12,113.251,113.569,113.211,113.5,31069
2021-12-13,113.5,113.723,113.381,113.591,137906
2021-12-14,113.591,113.797,113.426,113.726,147971
2021-12-15,113.726,114.262,113.629,114.15,190500
2021-12-16,114.15,114.213,113.442,113.576,198789
2021-12-17,113.576,113.763,113.143,113.665,138224
2021-12-19,113.648,113.708,113.411,113.452,52470
2021-12-20,113.452,113.744,113.326,113.728,177301
2021-12-21,113.728,114.217,113.556,114.124,141791
2021-12-22,114.124,114.366,114.054,114.176,130402
2021-12-23,114.176,114.51,114.158,114.39,154245
2021-12-24,114.389,114.426,114.294,114.392,110185
2021-12-26,114.368,114.469,114.307,114.428,30955
2021-12-27,114.428,114.947,114.406,114.873,101575
2021-12-28,114.873,114.906,114.705,114.869,107535
2021-12-29,114.869,115.123,114.671,115.114,121944
2021-12-30,115.114,115.203,114.988,115.095,102425
2021-12-31,115.095,115.195,115.002,115.106,74692
2022-01-02,115.087,115.315,115.019,115.307,23101
2022-01-03,115.307,115.814,114.952,115.748,143378
2022-01-04,115.748,116.342,115.657,116.003,161712
2022-01-05,116.002,116.182,115.62,115.863,175268
2022-01-06,115.864,116.044,115.628,115.911,174175
2022-01-07,115.911,115.945,115.512,115.512,116037
2022-01-09,115.596,115.851,115.544,115.81,30917
2022-01-10,115.81,115.823,115.046,115.27,176283
2022-01-11,115.27,115.677,115.129,115.352,162560
2022-01-12,115.352,115.462,114.38,114.561,178845
2022-01-13,114.561,114.645,113.638,113.718,177971
2022-01-14,113.718,114.259,113.487,114.183,138715
2022-01-16,114.164,114.505,114.12,114.491,38700
2022-01-17,114.491,115.055,114.31,114.817,134756
2022-01-18,114.816,114.983,114.209,114.252,209322
2022-01-19,114.252,114.55,114.027,114.469,194821
2022-01-20,114.469,114.515,113.626,113.855,195821
2022-01-21,113.855,114.031,113.605,113.662,144843
2022-01-23,113.673,113.973,113.631,113.796,44732
2022-01-24,113.796,114.09,113.477,113.8,231782
2022-01-25,113.8,114.153,113.747,113.892,182663
2022-01-26,113.892,114.781,113.869,114.665,216307
2022-01-27,114.665,115.514,114.627,115.431,217832
2022-01-28,115.432,115.682,115.122,115.2,139068
2022-01-30,115.269,115.59,115.219,115.423,47760
2022-01-31,115.423,115.525,114.889,114.994,196904
2022-02-01,114.994,115.066,114.565,114.753,173450
2022-02-02,114.753,114.762,114.16,114.524,172532
2022-02-03,114.524,115.046,114.491,114.932,198976
2022-02-04,114.931,115.426,114.775,115.147,152138
2022-02-06,115.254,115.375,115.142,115.346,49073
2022-02-07,115.346,115.477,114.913,115.459,175866
2022-02-08,115.459,115.674,115.234,115.476,175733
2022-02-09,115.476,115.65,115.337,115.613,153723
2022-02-10,115.613,116.336,115.542,116.085,225371
2022-02-11,116.085,116.108,115.014,115.335,185055
2022-02-13,115.266,115.589,115.163,115.431,58549
2022-02-14,115.431,115.745,115.01,115.326,250731
2022-02-15,115.326,115.869,115.259,115.692,195063
2022-02-16,115.692,115.787,115.12,115.236,221822
2022-02-17,115.236,115.397,114.789,115.209,250729
2022-02-18,115.209,115.295,114.971,114.988,132995
2022-02-20,114.961,115.122,114.871,114.973,45611
2022-02-21,114.972,115.012,114.497,114.725,188455
2022-02-22,114.726,115.237,114.62,115.047,216461
2022-02-23,115.048,115.198,114.496,114.56,260730
2022-02-24,114.56,115.693,114.409,115.178,360681
2022-02-25,115.179,115.758,115.179,115.475,164639
2022-02-27,115.164,115.74,115.063,115.543,83747
2022-02-28,115.543,115.639,114.863,115.055,233747
2022-03-01,115.055,115.12,114.7,115.061,249663
2022-03-02,115.06,115.715,115.026,115.654,237358
2022-03-03,115.654,115.805,115.259,115.45,251283
2022-03-04,115.45,115.53,114.649,114.655,169119
2022-03-06,114.898,115.054,114.826,114.927,76745
2022-03-07,114.927,115.507,114.91,115.49,253138
2022-03-08,115.49,115.919,115.363,115.781,230105
2022-03-09,115.781,116.193,115.561,116.088,183309
2022-03-10,116.089,116.743,115.815,116.691,200200
2022-03-11,116.691,117.353,116.58,117.2,132960
2022-03-13,117.375,117.876,117.315,117.641,39315
2022-03-14,117.641,118.448,117.641,118.366,174024
2022-03-15,118.366,118.426,117.705,118.228,179756
2022-03-16,118.228,119.116,118.19,118.747,242108
2022-03-17,118.747,118.852,118.367,118.766,174899
2022-03-18,118.766,119.396,118.714,119.074,112004
2022-03-20,119.065,119.303,119.02,119.245,22110
2022-03-21,119.245,120.456,119.104,120.395,173290
2022-03-22,120.394,121.408,120.279,121.072,242201
2022-03-23,121.072,121.29,120.594,121.221,201454
2022-03-24,121.222,122.43,121.181,121.466,248305
2022-03-25,121.466,122.23,121.42,121.996,176877
2022-03-27,121.982,123.161,121.967,123.051,82312
2022-03-28,123.051,125.09,123.03,123.364,389230
2022-03-29,123.364,123.8,121.316,121.894,395163
2022-03-30,121.894,122.45,121.528,122.224,324439
2022-03-31,122.225,122.73,121.283,122.596,320621
2022-04-01,122.596,123.03,122.243,122.425,177816
2022-04-03,122.616,122.773,122.266,122.591,55443
2022-04-04,122.591,122.95,122.382,122.548,211557
2022-04-05,122.548,124.048,122.429,123.884,263880
2022-04-06,123.884,124.022,123.466,123.683,262474
2022-04-07,123.683,124.227,123.59,123.976,229674
2022-04-08,123.976,124.673,123.925,124.282,150064
2022-04-10,124.098,124.994,124.032,124.921,64681
2022-04-11,124.922,125.765,124.894,125.354,251516
2022-04-12,125.354,125.754,124.773,125.604,250742
2022-04-13,125.605,126.311,125.102,125.273,277332
2022-04-14,125.273,126.548,125.086,126.379,301829
2022-04-15,126.38,126.679,126.294,126.424,212067
2022-04-17,126.438,126.781,126.246,126.642,64980
2022-04-18,126.642,128.23,126.436,128.146,195057
2022-04-19,128.145,129.399,127.787,128.553,343763
2022-04-20,128.553,128.743,127.459,128.365,309341
2022-04-21,128.366,128.701,127.804,128.192,293639
2022-04-22,128.192,129.105,127.742,128.387,213291
2022-04-24,128.598,128.858,128.241,128.524,85605
2022-04-25,128.524,128.592,127.351,128.107,348040
2022-04-26,128.107,128.199,126.95,127.653,317854
2022-04-27,127.652,129.896,127.49,129.848,320316
2022-04-28,129.848,131.243,129.785,130.535,338324
2022-04-29,130.536,130.561,129.317,129.69,248542
2022-05-01,129.634,130.396,129.598,130.382,79066
2022-05-02,130.383,130.476,129.699,130.133,235647
2022-05-03,130.133,130.286,129.704,130.147,222580
2022-05-04,130.147,130.377,128.633,129.255,344900
2022-05-05,129.256,130.805,129.241,130.565,383378
2022-05-06,130.564,130.703,130.153,130.467,254695
2022-05-08,130.497,131.067,130.44,130.998,82316
2022-05-09,130.998,131.343,129.8,130.467,354041
2022-05-10,130.465,130.546,129.867,130.337,296622
2022-05-11,130.338,130.808,129.451,129.783,400759
2022-05-12,129.783,129.795,127.52,128.948,486703
2022-05-13,128.948,129.451,128.494,129.213,241788
2022-05-15,129.379,129.636,128.7,129.015,94754
2022-05-16,129.015,129.613,128.798,129.395,289404
2022-05-17,129.395,129.778,128.946,129.094,305661
2022-05-18,129.094,129.345,127.897,128.834,336561
2022-05-19,128.834,128.887,127.027,127.766,432431
2022-05-20,127.766,128.294,127.59,127.848,252472
2022-05-22,127.844,128.054,127.156,127.428,68920
2022-05-23,127.427,128.078,127.364,127.663,287828
2022-05-24,127.662,127.743,126.364,126.949,355323
2022-05-25,126.949,127.579,126.8,127.358,318873
2022-05-26,127.358,127.439,126.551,126.814,320949
2022-05-27,126.814,127.25,126.727,127.083,175122
2022-05-29,127.088,127.337,126.861,126.999,57962
2022-05-30,126.999,128.337,126.959,128.006,218388
2022-05-31,128.006,129.249,127.637,129.225,291595
2022-06-01,129.225,130.237,129.157,130.053,269048
2022-06-02,130.053,130.085,129.514,129.845,224566
2022-06-03,129.845,130.977,129.801,130.815,146543
2022-06-05,130.877,130.989,130.432,130.66,69860
2022-06-06,130.66,132.946,130.468,132.944,249440
2022-06-07,132.944,133.285,132.321,133.25,282945
2022-06-08,133.251,134.552,132.941,134.169,335086
2022-06-09,134.169,134.47,133.187,134.207,340921
2022-06-10,134.207,134.48,133.369,134.396,244720
2022-06-12,134.335,135.185,134.308,135.019,97585
2022-06-13,135.019,135.129,133.593,134.599,448419
2022-06-14,134.599,135.573,134.018,135.073,415193
2022-06-15,135.073,135.105,133.505,134.405,471706
2022-06-16,134.405,134.643,131.492,133.836,558171
2022-06-17,133.835,135.422,133.79,134.887,311184
2022-06-19,134.896,135.433,134.673,134.954,127768
2022-06-20,134.954,135.212,134.536,135.121,300995
2022-06-21,135.121,136.71,135.015,136.225,366775
2022-06-22,136.224,136.623,135.129,135.433,409208
2022-06-23,135.433,135.873,134.265,134.793,428115
2022-06-24,134.793,135.394,134.352,135.14,264154
2022-06-26,135.195,135.214,134.521,134.703,111027
2022-06-27,134.701,135.589,134.665,135.338,349957
2022-06-28,135.339,136.38,135.292,136.041,381311
2022-06-29,136.041,136.997,135.789,136.513,408067
2022-06-30,136.513,136.536,134.983,135.082,419426
2022-07-01,135.082,135.67,134.749,135.154,288181
2022-07-03,135.313,135.332,134.785,135.118,97016
2022-07-04,135.118,136.36,135.112,136.247,265988
2022-07-05,136.247,136.323,135.127,135.338,395012
2022-07-06,135.338,136.123,134.956,135.679,427657
2022-07-07,135.678,136.218,135.335,135.477,355428
2022-07-08,135.476,136.563,135.441,135.979,255121
2022-07-10,135.943,137.272,135.913,136.985,95151
2022-07-11,136.985,137.748,136.71,137.292,316407
2022-07-12,137.292,137.523,136.477,137.046,359818
2022-07-13,137.047,138.268,136.932,138.236,407994
2022-07-14,138.236,139.387,138.236,139.025,425228
2022-07-15,139.025,139.054,138.321,138.364,236345
2022-07-17,138.604,138.604,138.027,138.331,64596
2022-07-18,138.331,138.436,137.892,138.088,300770
2022-07-19,138.088,138.373,137.382,137.993,296118
2022-07-20,137.993,138.549,137.905,138.17,322214
2022-07-21,138.17,138.876,137.025,137.873,382131
2022-07-22,137.873,137.952,135.569,135.93,286648
2022-07-24,136.186,136.605,135.89,136.212,90374
2022-07-25,136.212,136.788,136.211,136.543,265293
2022-07-26,136.544,137.139,136.285,137.006,268782
2022-07-27,137.005,137.459,135.103,135.459,373216
2022-07-28,135.459,135.792,132.977,133.385,417032
2022-07-29,133.385,134.589,132.508,133.199,318857
2022-07-31,133.28,133.555,132.07,132.601,109133
2022-08-01,132.6,132.66,130.406,130.725,416757
2022-08-02,130.724,133.895,130.426,132.715,494804
2022-08-03,132.715,134.543,132.703,133.701,408208
2022-08-04,133.701,134.412,132.524,133.328,395074
2022-08-05,133.328,135.497,132.844,134.969,283847
2022-08-07,134.898,135.571,134.832,135.249,108596
2022-08-08,135.25,135.463,134.357,134.909,330586
2022-08-09,134.908,135.301,134.717,134.987,267668
2022-08-10,134.987,135.097,132.034,133.128,269283
2022-08-11,133.128,133.489,131.734,133.24,283645
2022-08-12,133.239,133.886,133.025,133.377,171499
2022-08-14,133.433,133.591,132.915,133.198,90679
2022-08-15,133.198,133.536,132.555,133.445,261197
2022-08-16,133.445,134.677,133.266,134.149,238586
2022-08-17,134.15,135.497,134.085,135.067,258949
2022-08-18,135.066,136.37,134.652,136.267,243825
2022-08-19,136.267,137.225,136.121,136.81,165124
2022-08-21,136.831,137.434,136.812,137.237,44030
2022-08-22,137.238,137.705,136.707,137.28,170102
2022-08-23,137.281,137.636,135.817,136.485,195273
2022-08-24,136.486,137.236,136.176,136.656,177825
2022-08-25,136.656,136.949,136.323,136.834,156360
2022-08-26,136.834,137.527,136.393,137.345,137014
2022-08-28,137.69,138.888,137.567,138.865,50064
2022-08-29,138.864,138.997,138.281,138.485,171451
2022-08-30,138.485,139.063,138.05,138.464,183389
2022-08-31,138.465,139.679,138.276,139.497,181334
2022-09-01,139.497,140.396,139.064,140.345,175472
2022-09-02,140.345,140.777,139.935,140.133,121674
2022-09-04,140.168,140.51,140.024,140.35,53095
2022-09-05,140.35,140.962,140.252,140.923,144805
2022-09-06,140.923,144.379,140.856,143.99,311701
2022-09-07,143.99,144.988,143.672,144.007,418748
2022-09-08,144.008,144.431,142.457,142.825,419427
2022-09-09,142.824,143.144,141.505,142.401,306003
2022-09-11,142.191,143.24,142.032,143.176,87136
2022-09-12,143.176,143.491,142.16,142.574,364072
2022-09-13,142.574,144.951,141.627,143.864,475009
2022-09-14,143.865,143.905,142.554,143.491,437327
2022-09-15,143.491,143.799,142.836,143.282,369148
2022-09-16,143.282,143.689,142.803,142.921,214035
2022-09-18,142.917,143.23,142.647,143.224,72620
2022-09-19,143.225,143.64,142.941,143.3,301748
